Type,Id,Name,Frequency (Hz),Latitude,Longitude,Altitude (m),Power,TII Main,TII Sub
DAB,D1 National 3309,D1 National,222064000,52.773873,0.649768,92,1.25,33,09
DAB,D1 National 3303,D1 National,222064000,52.602996,1.722916,1,0.4,33,03
DAB,D1 National 0C16,D1 National,222064000,51.228358,-0.605467,142,4.88619,0C,16
DAB,D1 National 0404,D1 National,222064000,50.13053,-5.53431,62,0.013,04,04
DAB,D1 National 030C,D1 National,222064000,51.307873,-1.244777,220,5,03,0C
DAB,D1 National 060B,D1 National,222064000,51.739903,0.097485,110,0.25,06,0B
DAB,D1 National 0803,D1 National,222064000,51.622949,-0.356487,125,0.3,08,03
DAB,D1 National 0A06,D1 National,222064000,50.861622,0.566431,76,1,0A,06
DAB,D1 National 2801,D1 National,222064000,51.899195,-4.86653,186,1,28,01
DAB,D1 National 3304,D1 National,222064000,52.893823,0.496359,20,0.06,33,04
DAB,D1 National 1301,D1 National,222064000,52.294535,-1.946877,162,0.011,13,01
DAB,D1 National 0A07,D1 National,222064000,50.976724,0.230437,158,2.2,0A,07
DAB,D1 National 030D,D1 National,222064000,51.481196,-0.978531,69,1,03,0D
DAB,D1 National 1612,D1 National,222064000,51.728571,-0.426217,142,3.12716,16,12
DAB,D1 National 3409,D1 National,222064000,54.893895,-1.363068,10,0.794328,34,09
DAB,D1 National 2F07,D1 National,222064000,53.803052,-0.565371,164,2,2F,07
DAB,D1 National 0E0C,D1 National,222064000,50.566699,-3.506408,205,0.5,0E,0C
DAB,D1 National 3A04,D1 National,222064000,53.533184,-1.858296,524,4.68,3A,04
DAB,D1 National 0A09,D1 National,222064000,51.064289,-0.321546,53,0.025,0A,09
DAB,D1 National 4115,D1 National,222064000,52.63314,-1.002896,153,1.2,41,15
DAB,D1 National 0C01,D1 National,222064000,51.234232,-0.820719,179,1,0C,01
DAB,D1 National 0E08,D1 National,222064000,50.979244,-4.098818,200,4.55,0E,08
DAB,D1 National 2E0B,D1 National,222064000,53.832945,-1.752142,215,1,2E,0B
DAB,D1 National 3A0C,D1 National,222064000,53.895532,-1.896639,305,3,3A,0C
DAB,D1 National 0707,D1 National,222064000,54.314559,-2.708127,172,2.9,07,07
DAB,D1 National 3411,D1 National,222064000,55.001052,-1.665743,120,0.01,34,11
DAB,D1 National 1C06,D1 National,222064000,52.363252,-2.282794,82,0.087,1C,06
DAB,D1 National 2703,D1 National,222064000,51.62891,-3.919745,193,1,27,03
DAB,D1 National 3F01,D1 National,223936000,55.852721,-3.826093,277,4.77496,3F,01
DAB,D1 National 3C09,D1 National,223936000,56.372293,-3.453361,178,1.90561,3C,09
DAB,D1 National 2C0E,D1 National,222064000,54.089336,-2.779963,88,1.95447,2C,0E
DAB,D1 National 1808,D1 National,222064000,52.081613,-1.728531,260,3.23594,18,08
DAB,D1 National 0812,D1 National,222064000,51.319591,-0.372374,60,1.5,08,12
DAB,D1 National 4108,D1 National,222064000,52.637434,-1.125451,57,0.03,41,08
DAB,D1 National 160D,D1 National,222064000,51.981709,-0.201702,82,0.025,16,0D
DAB,D1 National 1907,D1 National,222064000,55.109172,-6.886121,341,6.30001,19,07
DAB,D1 National 3209,D1 National,222064000,53.205578,-0.546174,15,0.06,32,09
DAB,D1 National 0501,D1 National,222064000,53.307002,-4.12825,146,0.977237,05,01
DAB,D1 National 1904,D1 National,222064000,55.00421,-7.368968,175,6.2,19,04
DAB,D1 National 1506,D1 National,222064000,52.215394,0.036667,62,1,15,06
DAB,D1 National 030A,D1 National,222064000,51.548667,-0.775255,85,0.025,03,0A
DAB,D1 National 1A05,D1 National,222064000,51.591795,-2.089739,91,0.02,1A,05
DAB,D1 National 2B06,D1 National,222064000,53.480177,-2.23864,43,0.5,2B,06
DAB,D1 National 060F,D1 National,222064000,51.92387,1.086097,35,1,06,0F
DAB,D1 National 3008,D1 National,222064000,52.976309,-1.132626,122,1,30,08
DAB,D1 National 3707,D1 National,222064000,52.905093,-2.493571,100,0.033884,37,07
DAB,D1 National 1A13,D1 National,222064000,51.417912,-1.699977,192,0.2,1A,13
DAB,D1 National 2302,D1 National,222064000,51.236969,-2.625476,303,4.88619,23,02
DAB,D1 National 310E,D1 National,222064000,52.234496,1.107319,64,1,31,0E
DAB,D1 National 0A0A,D1 National,222064000,51.017054,-0.70092,185,1.8,0A,0A
DAB,D1 National 2903,D1 National,222064000,53.220944,-3.31452,336,9.50001,29,03
DAB,D1 National 0705,D1 National,222064000,54.202505,-3.167346,259,2.8,07,05
DAB,D1 National 3A10,D1 National,222064000,53.736807,-1.572457,120,1,3A,10
DAB,D1 National 0B0F,D1 National,222064000,51.615389,-0.448479,105,0.1,0B,0F
DAB,D1 National 3803,D1 National,223936000,57.591626,-4.27683,212,10,38,03
DAB,D1 National 1D09,D1 National,222064000,51.416202,-2.076595,175,1.90999,1D,09
DAB,D1 National 0A03,D1 National,222064000,50.787726,0.035848,81,0.977237,0A,03
DAB,D1 National 1913,D1 National,222064000,54.590668,-5.677949,20,0.015,19,13
DAB,D1 National 0D08,D1 National,222064000,50.629952,-1.987364,196,1,0D,08
DAB,D1 National 220F,D1 National,222064000,50.550217,-4.008413,508,3.2,22,0F
DAB,D1 National 3006,D1 National,222064000,52.986825,-1.251436,129,0.03,30,06
DAB,D1 National 0C05,D1 National,222064000,51.242524,-0.945288,115,1,0C,05
DAB,D1 National 2E01,D1 National,222064000,54.267351,-0.404494,151,2,2E,01
DAB,D1 National 3301,D1 National,222064000,52.486385,1.715554,8,0.501187,33,01
DAB,D1 National 120E,D1 National,222064000,51.790638,-1.179183,130,7.4012,12,0E
DAB,D1 National 2C0D,D1 National,222064000,53.841893,-2.266074,276,2.029,2C,0D
DAB,D1 National 0706,D1 National,222064000,54.674729,-2.728805,263,2,07,06
DAB,D1 National 1E01,D1 National,222064000,52.507615,-0.343282,56,4.88619,1E,01
DAB,D1 National 1614,D1 National,222064000,51.915442,-0.184286,133,0.06,16,14
DAB,D1 National 2204,D1 National,222064000,50.381346,-4.067802,113,1.95447,22,04
DAB,D1 National 3401,D1 National,222064000,54.868838,-1.771233,302,6.01646,34,01
DAB,D1 National 2805,D1 National,222064000,51.944404,-4.661027,323,1.69824,28,05
DAB,D1 National 230F,D1 National,222064000,51.48519,-2.562764,91,1,23,0F
DAB,D1 National 310A,D1 National,222064000,52.290839,0.777315,69,1.8,31,0A
DAB,D1 National 3E13,D1 National,223936000,57.113656,-2.096244,87,1.2,3E,13
DAB,D1 National 0403,D1 National,222064000,50.209786,-5.238489,237,1.28995,04,03
DAB,D1 National 0B05,D1 National,222064000,51.254494,-0.200986,234,0.954993,0B,05
DAB,D1 National 0813,D1 National,222064000,51.451704,-0.297446,40,0.3,08,13
DAB,D1 National 1C01,D1 National,222064000,51.997433,-2.53989,204,5,1C,01
DAB,D1 National 390C,D1 National,223936000,55.991937,-4.793795,107,0.6,39,0C
DAB,D1 National 2B12,D1 National,222064000,53.541535,-2.020635,347,0.6,2B,12
DAB,D1 National 1D06,D1 National,222064000,51.055855,-1.806762,107,1.9,1D,06
DAB,D1 National 180A,D1 National,222064000,52.413654,-1.513171,91,0.5,18,0A
DAB,D1 National 1603,D1 National,222064000,52.130132,-0.241462,54,4.59302,16,03
DAB,D1 National 3204,D1 National,222064000,53.57127,-0.670181,42,0.077,32,04
DAB,D1 National 3708,D1 National,222064000,52.547739,-2.115424,225,0.6,37,08
DAB,D1 National 440D,D1 National,223936000,55.555786,-2.793221,290,9.77237,44,0D
DAB,D1 National 3909,D1 National,223936000,55.80577,-4.466669,230,0.913,39,09
DAB,D1 National 1517,D1 National,222064000,52.029722,0.290628,120,1,15,17
DAB,D1 National 2D03,D1 National,222064000,53.379385,-1.513809,247,2.69154,2D,03
DAB,D1 National 4105,D1 National,222064000,52.763046,-1.275729,91,0.06,41,05
DAB,D1 National 0E01,D1 National,222064000,50.684407,-3.223662,112,0.0302,0E,01
DAB,D1 National 2310,D1 National,222064000,51.467762,-2.478188,70,0.02,23,10
DAB,D1 National 0613,D1 National,222064000,51.540835,0.698653,33,0.024,06,13
DAB,D1 National 1E09,D1 National,222064000,52.773292,-0.143159,3,0.07,1E,09
DAB,D1 National 2A04,D1 National,222064000,53.406267,-2.981914,10,0.5,2A,04
DAB,D1 National 0113,D1 National,222064000,51.11386,0.259324,144,0.02,01,13
DAB,D1 National 080B,D1 National,222064000,51.43569,-0.508094,16,0.3,08,0B
DAB,D1 National 1E03,D1 National,222064000,52.662748,-0.501852,58,0.036,1E,03
DAB,D1 National 0E0B,D1 National,222064000,50.807088,-3.104951,227,2,0E,0B
DAB,D1 National 3302,D1 National,222064000,52.574817,1.331664,65,1.07496,33,02
DAB,D1 National 1905,D1 National,222064000,54.799414,-7.388644,274,1.6,19,05
DAB,D1 National 0610,D1 National,222064000,52.004239,0.784592,71,2.39883,06,10
DAB,D1 National 1312,D1 National,222064000,52.600539,-1.833856,169,8.73,13,12
DAB,D1 National 330E,D1 National,222064000,52.634975,0.72369,50,0.17,33,0E
DAB,D1 National 0114,D1 National,222064000,51.137832,1.335758,122,1,01,14
DAB,D1 National 330D,D1 National,222064000,52.518759,1.138705,64,2.83178,33,0D
DAB,D1 National 2110,D1 National,222064000,51.058123,-3.070536,130,1,21,10
DAB,D1 National 010A,D1 National,222064000,51.36004,1.397292,49,0.381997,01,0A
DAB,D1 National 3709,D1 National,222064000,52.670935,-2.550228,396,7.8179,37,09
DAB,D1 National 0204,D1 National,222064000,50.961044,-1.454599,84,0.5,02,04
DAB,D1 National 2203,D1 National,222064000,50.353472,-4.242037,108,0.6,22,03
DAB,D1 National 0A04,D1 National,222064000,50.882048,-0.257307,211,1.8,0A,04
DAB,D1 National 0110,D1 National,222064000,51.172557,0.297815,124,1.46,01,10
DAB,D1 National 130F,D1 National,222064000,52.496364,-2.048417,267,9.54993,13,0F
DAB,D1 National 0111,D1 National,222064000,51.068688,1.072375,1,0.01,01,11
DAB,D1 National 4110,D1 National,222064000,52.801451,-0.80088,138,8.40394,41,10
DAB,D1 National 3103,D1 National,222064000,52.037726,1.200836,32,1.2,31,03
DAB,D1 National 1706,D1 National,222064000,52.297367,-0.675082,43,0.02,17,06
DAB,D1 National 2401,D1 National,222064000,51.459476,-3.282282,129,8.79514,24,01
DAB,D1 National 3312,D1 National,222064000,52.743618,0.384937,4,0.03,33,12
DAB,D1 National 1D04,D1 National,222064000,51.336803,-2.264225,87,0.0978,1D,04
DAB,D1 National 2C06,D1 National,222064000,53.812989,-2.411689,172,0.03,2C,06
DAB,D1 National 2E05,D1 National,222064000,54.473215,-0.595572,60,1,2E,05
DAB,D1 National 0704,D1 National,222064000,54.496676,-3.557726,133,1.95,07,04
DAB,D1 National 0A0E,D1 National,222064000,50.824954,-0.113611,120,0.870964,0A,0E
DAB,D1 National 3405,D1 National,222064000,55.035277,-1.453767,40,0.01,34,05
DAB,D1 National 2B11,D1 National,222064000,53.625547,-2.514794,439,10,2B,11
DAB,D1 National 1E0D,D1 National,222064000,52.655393,0.160854,4,0.015,1E,0D
DAB,D1 National 0701,D1 National,222064000,54.635112,-3.548915,37,1,07,01
DAB,D1 National 0107,D1 National,222064000,51.320696,0.287702,219,4.5,01,07
DAB,D1 National 0109,D1 National,222064000,51.187004,0.955865,98,0.5,01,09
DAB,D1 National 160E,D1 National,222064000,51.877958,-0.483622,207,3.12716,16,0E
DAB,Derbyshire 200C,Derbyshire,211648000,53.094354,-1.561526,315,0.6,20,0C
DAB,Derbyshire 2016,Derbyshire,211648000,52.63655,-1.759098,145,5,20,16
DAB,Derbyshire 2004,Derbyshire,211648000,52.973416,-1.507057,125,3,20,04
DAB,Derbyshire 200D,Derbyshire,211648000,53.170195,-1.633756,305,1.6,20,0D
DAB,Derry/Londonderry small-scale ,Derry/Londonderry small-scale,220352000,54.82055,-7.440534,123,0.1,,
DAB,Derry/Londonderry small-scale ,Derry/Londonderry small-scale,220352000,55.004444,-7.365259,160,0.2,,
DAB,Devon 0E17,Devon,220352000,50.505425,-3.752519,156,0.1,0E,17
DAB,Devon 0E03,Devon,213360000,51.040763,-4.13826,116,0.6,0E,03
DAB,Devon 0E07,Devon,220352000,50.447129,-3.610498,196,5,0E,07
DAB,Devon 0E12,Devon,213360000,51.111834,-4.151684,95,0.6,0E,12
DAB,Devon 0E0A,Devon,220352000,50.395927,-3.518996,50,0.3,0E,0A
DAB,Devon 0E13,Devon,220352000,50.634311,-3.354151,102,0.6,0E,13
DAB,Devon 0E09,Devon,220352000,50.719122,-3.562148,102,1,0E,09
DAB,Devon 0E0C,Devon,220352000,50.566699,-3.506408,205,0.5,0E,0C
DAB,Devon 0E08,Devon,213360000,50.979244,-4.098818,200,3.90895,0E,08
DAB,Devon 0E14,Devon,213360000,51.197967,-4.138233,203,0.3,0E,14
DAB,Devon 0E10,Devon,220352000,50.349538,-3.565025,107,0.4,0E,10
DAB,Devon 0E02,Devon,213360000,50.753618,-4.005483,208,0.3,0E,02
DAB,Devon 0E01,Devon,220352000,50.684407,-3.223662,112,0.3,0E,01
DAB,Devon 0E0B,Devon,220352000,50.807088,-3.104951,227,5,0E,0B
DAB,Devon 0E0E,Devon,220352000,50.903183,-3.509706,142,0.3,0E,0E
DAB,Dudley-Sbridge small-scale ,Dudley-Sbridge small-scale,195936000,52.479497,-2.124668,162,0.12,,
DAB,Dudley-Sbridge small-scale ,Dudley-Sbridge small-scale,195936000,52.508028,-2.08762,202,0.05,,
DAB,East Bristol small-scale 2315,East Bristol small-scale,204640000,51.434452,-2.568038,67,0.015,23,15
DAB,East Bristol small-scale 2313,East Bristol small-scale,204640000,51.456323,-2.608393,57,0.018,23,13
DAB,East Bristol small-scale 2308,East Bristol small-scale,204640000,51.392699,-2.47831,98,0.057963,23,08
DAB,Edinburgh 4315,Edinburgh,229072000,55.974965,-2.776943,175,1,43,15
DAB,Edinburgh 4308,Edinburgh,229072000,55.860005,-3.873572,275,2.4,43,08
DAB,Edinburgh 4312,Edinburgh,229072000,55.912262,-3.200598,202,0.977237,43,12
DAB,Edinburgh 430C,Edinburgh,229072000,56.071791,-3.233186,181,6,43,0C
DAB,Edinburgh 430D,Edinburgh,229072000,56.071792,-4.055753,410,0.74,43,0D
DAB,Edinburgh 4309,Edinburgh,229072000,55.948651,-3.200764,121,0.0272,43,09
DAB,Edinburgh 4307,Edinburgh,229072000,56.126954,-3.523569,355,1.58,43,07
DAB,Edinburgh 4306,Edinburgh,229072000,55.819142,-3.194377,248,2.5,43,06
DAB,Edinburgh small-scale ,Edinburgh small-scale,204640000,55.912262,-3.200598,202,0.109441,,
DAB,Edinburgh small-scale ,Edinburgh small-scale,204640000,55.950839,-3.272833,160,0.0816,,
DAB,Essex 0615,Essex,229072000,51.705132,0.401129,90,1,06,15
DAB,Essex 0614,Essex,229072000,51.550856,0.5811,80,1.2,06,14
DAB,Essex 060C,Essex,229072000,51.865628,0.576571,62,0.5,06,0C
DAB,Essex 0601,Essex,229072000,51.803409,1.165049,7,0.12,06,01
DAB,Essex 0605,Essex,229072000,51.917174,0.925798,45,0.5,06,05
DAB,Essex ,Essex,229072000,51.469253,0.260425,3,1e-05,,
DAB,Essex 0603,Essex,229072000,51.801904,0.710885,81,0.5,06,03
DAB,Essex 060B,Essex,229072000,51.739903,0.097485,110,0.25,06,0B
DAB,Essex 060F,Essex,229072000,51.92387,1.086097,35,0.25,06,0F
DAB,Essex 0613,Essex,229072000,51.540835,0.698653,33,1,06,13
DAB,Essex 0610,Essex,229072000,52.004239,0.784592,71,1,06,10
DAB,Exeter small-scale ,Exeter small-scale,202928000,50.755187,-3.399176,27,0.1,,
DAB,Exeter small-scale ,Exeter small-scale,202928000,50.747157,-3.526652,155,0.1,,
DAB,Exeter small-scale ,Exeter small-scale,202928000,50.728418,-3.539432,37,0.1,,
DAB,Glasgow 3904,Glasgow,220352000,55.860005,-3.873572,275,4.23,39,04
DAB,Glasgow 390E,Glasgow,220352000,55.825353,-4.290679,67,0.1,39,0E
DAB,Glasgow 3906,Glasgow,220352000,55.579376,-4.289814,286,1,39,06
DAB,Glasgow 3907,Glasgow,220352000,56.071792,-4.055753,410,2,39,07
DAB,Glasgow 390B,Glasgow,220352000,55.886844,-4.294621,26,0.1,39,0B
DAB,Glasgow 3902,Glasgow,220352000,55.861436,-4.268991,16,0.3,39,02
DAB,Glasgow 390F,Glasgow,220352000,55.982322,-4.600708,152,0.4,39,0F
DAB,Glasgow 390C,Glasgow,220352000,55.991937,-4.793795,107,1.8,39,0C
DAB,Glasgow 390D,Glasgow,220352000,55.878164,-4.998928,166,1,39,0D
DAB,Glasgow 3909,Glasgow,220352000,55.80577,-4.466669,230,0.886001,39,09
DAB,Glasgow small-scale ,Glasgow small-scale,211648000,55.867219,-4.257501,29,0.1,,
DAB,Gloucestershire 1B11,Gloucestershire,213360000,51.868264,-2.175397,147,2,1B,11
DAB,Gloucestershire 1B0A,Gloucestershire,213360000,51.750794,-1.994303,184,1.5,1B,0A
DAB,Gloucestershire 1B05,Gloucestershire,213360000,51.904177,-1.707798,241,1,1B,05
DAB,Gloucestershire 1B16,Gloucestershire,213360000,51.775824,-2.234753,250,1.2,1B,16
DAB,Hereford-Worcs 1C04,Hereford-Worcs,223936000,52.355115,-2.078214,147,0.533301,1C,04
DAB,Hereford-Worcs 1C05,Hereford-Worcs,223936000,52.024853,-2.694563,164,0.6,1C,05
DAB,Hereford-Worcs 1C06,Hereford-Worcs,223936000,52.363252,-2.282794,82,1,1C,06
DAB,Hereford-Worcs 1C15,Hereford-Worcs,223936000,52.115715,-2.330146,161,5,1C,15
DAB,Hereford-Worcs 1C01,Hereford-Worcs,223936000,51.997433,-2.53989,204,4,1C,01
DAB,Herts Beds Bucks 1606,Herts Beds Bucks,215072000,51.819509,-0.811742,81,0.6,16,06
DAB,Herts Beds Bucks 1609,Herts Beds Bucks,215072000,51.998806,-0.669784,169,2.73603,16,09
DAB,Herts Beds Bucks 1601,Herts Beds Bucks,215072000,51.6119,-0.734849,142,0.6,16,01
DAB,Herts Beds Bucks 1605,Herts Beds Bucks,215072000,51.744172,-0.128729,122,2,16,05
DAB,Herts Beds Bucks 1612,Herts Beds Bucks,215072000,51.728571,-0.426217,142,3.90895,16,12
DAB,Herts Beds Bucks 160D,Herts Beds Bucks,215072000,51.981709,-0.201702,82,0.025,16,0D
DAB,Herts Beds Bucks 1614,Herts Beds Bucks,215072000,51.915442,-0.184286,133,0.06,16,14
DAB,Herts Beds Bucks 1603,Herts Beds Bucks,215072000,52.130132,-0.241462,54,4.89779,16,03
DAB,Herts Beds Bucks 160E,Herts Beds Bucks,215072000,51.877958,-0.483622,207,0.488619,16,0E
DAB,Humberside 2F0C,Humberside,215072000,54.124979,-0.218986,105,1.58489,2F,0C
DAB,Humberside 2F0F,Humberside,215072000,54.001193,-0.762246,240,1.2,2F,0F
DAB,Humberside 2F0A,Humberside,215072000,53.567838,-0.079989,4,0.2,2F,0A
DAB,Humberside 2F07,Humberside,215072000,53.803052,-0.565371,164,5,2F,07
DAB,Humberside 2F06,Humberside,215072000,53.765567,-0.335735,2,0.2,2F,06
DAB,Humberside 2F01,Humberside,215072000,53.679468,0.03562,26,0.6,2F,01
DAB,Humberside 2F09,Humberside,215072000,53.57127,-0.670181,42,1,2F,09
DAB,Inverness 3805,Inverness,218640000,57.532303,-3.135126,353,5,38,05
DAB,Inverness 3803,Inverness,218640000,57.591626,-4.27683,212,10,38,03
DAB,Kent 0117,Kent,220352000,51.550856,0.5811,80,1.2,01,17
DAB,Kent 0108,Kent,220352000,51.323563,0.520373,191,1.95447,01,08
DAB,Kent 0103,Kent,220352000,51.21959,0.812581,193,2,01,03
DAB,Kent 010B,Kent,220352000,51.265673,1.013529,67,0.5,01,0B
DAB,Kent 0105,Kent,220352000,51.099738,1.182579,166,0.0209,01,05
DAB,Kent ,Kent,220352000,51.469253,0.260425,3,1e-05,,
DAB,Kent 010D,Kent,220352000,51.292731,0.979008,122,2,01,0D
DAB,Kent 010E,Kent,220352000,51.107491,1.084665,174,1.2,01,0E
DAB,Kent 0113,Kent,220352000,51.11386,0.259324,144,0.2,01,13
DAB,Kent 0114,Kent,220352000,51.137832,1.335758,122,0.34,01,14
DAB,Kent 010A,Kent,220352000,51.36004,1.397292,49,0.116657,01,0A
DAB,Kent 0110,Kent,220352000,51.172557,0.297815,124,1,01,10
DAB,Kent 0111,Kent,220352000,51.068688,1.072375,1,0.1,01,11
DAB,Kent 0107,Kent,220352000,51.320696,0.287702,219,2,01,07
DAB,Kent 0109,Kent,220352000,51.187004,0.955865,98,1,01,09
DAB,King's Lynn small-scale 0F07,King's Lynn small-scale,206352000,52.755989,0.409029,3,0,0F,07
DAB,King's Lynn small-scale 0F0B,King's Lynn small-scale,206352000,52.75732,0.613636,90,0,0F,0B
DAB,Lancashire 2C07,Lancashire,223936000,53.809005,-3.05038,6,1.2,2C,07
DAB,Lancashire 2C02,Lancashire,223936000,53.696571,-2.443266,261,0.6,2C,02
DAB,Lancashire 2C0D,Lancashire,223936000,53.841893,-2.266074,276,2.95121,2C,0D
DAB,Lancashire 2C01,Lancashire,223936000,53.625547,-2.514794,439,2.93171,2C,01
DAB,Leeds 3A09,Leeds,229072000,53.811543,-1.641253,149,0.977237,3A,09
DAB,Leeds 3A01,Leeds,229072000,53.611985,-1.66456,256,5,3A,01
DAB,Leeds 3A0F,Leeds,229072000,53.959135,-1.67687,283,1.1,3A,0F
DAB,Leeds 3A10,Leeds,229072000,53.736807,-1.572457,120,1,3A,10
DAB,Leeds small-scale 3A05,Leeds small-scale,202928000,53.791637,-1.573115,43,0.1,3A,05
DAB,Leeds small-scale 3A02,Leeds small-scale,202928000,53.811777,-1.550434,55,0.05,3A,02
DAB,Leeds small-scale 3A07,Leeds small-scale,202928000,53.825224,-1.541327,104,0.0391,3A,07
DAB,Leicestershire 4102,Leicestershire,218640000,52.71359,-1.319033,271,0.6,41,02
DAB,Leicestershire 4111,Leicestershire,218640000,52.710153,-1.285042,240,1.8,41,11
DAB,Leicestershire 4115,Leicestershire,218640000,52.63314,-1.002896,153,1.2,41,15
DAB,Leicestershire 4108,Leicestershire,218640000,52.637434,-1.125451,57,0.3,41,08
DAB,Leicestershire 4105,Leicestershire,218640000,52.763046,-1.275729,91,0.6005,41,05
DAB,Leicestershire 4110,Leicestershire,218640000,52.801451,-0.80088,138,1.14599,41,10
DAB,Lincolnshire 3202,Lincolnshire,223936000,53.335814,-0.171983,125,4.01063,32,02
DAB,Lincolnshire 3206,Lincolnshire,223936000,52.918371,-0.592549,124,0.6,32,06
DAB,Lincolnshire 320B,Lincolnshire,223936000,53.803052,-0.565371,164,5,32,0B
DAB,Lincolnshire 3209,Lincolnshire,223936000,53.205578,-0.546174,15,0.6,32,09
DAB,Liverpool 2A0A,Liverpool,213360000,53.509257,-2.71981,170,1.6,2A,0A
DAB,Liverpool 2A07,Liverpool,213360000,53.105512,-3.053022,315,0.89,2A,07
DAB,Liverpool 2A05,Liverpool,213360000,53.220944,-3.31452,336,1.2,2A,05
DAB,Liverpool 2A04,Liverpool,213360000,53.406267,-2.981914,10,0.6,2A,04
DAB,Liverpool 2A0F,Liverpool,213360000,53.625547,-2.514794,439,3,2A,0F
DAB,London 1 0B02,London 1,227360000,51.594459,-0.129257,92,0.8,0B,02
DAB,London 1 0B15,London 1,227360000,51.324006,0.520684,192,1,0B,15
DAB,London 1 0817,London 1,227360000,51.521504,-0.138879,27,0.8,08,17
DAB,London 1 080D,London 1,227360000,51.263565,-0.086822,226,0.14,08,0D
DAB,London 1 0B06,London 1,227360000,51.40986,-0.085755,114,5,0B,06
DAB,London 1 ,London 1,227360000,51.469253,0.260425,3,1e-05,,
DAB,London 1 0B03,London 1,227360000,51.228358,-0.605467,142,0.977237,0B,03
DAB,London 1 0B07,London 1,227360000,51.728571,-0.426217,142,0.390895,0B,07
DAB,London 1 1610,London 1,227360000,51.640531,-0.763678,156,0.01,16,10
DAB,London 1 0304,London 1,227360000,51.234232,-0.820719,179,0.08,03,04
DAB,London 1 0B14,London 1,227360000,51.317089,-0.09335,152,0.008079,0B,14
DAB,London 1 0812,London 1,227360000,51.319591,-0.372374,60,0.01,08,12
DAB,London 1 0805,London 1,227360000,51.548667,-0.775255,85,0.079433,08,05
DAB,London 1 0B0C,London 1,227360000,51.915442,-0.184286,133,0.06,0B,0C
DAB,London 1 0B05,London 1,227360000,51.254494,-0.200986,234,1.23027,0B,05
DAB,London 1 080F,London 1,227360000,51.320696,0.287702,219,4.5,08,0F
DAB,London 1 0313,London 1,227360000,51.877958,-0.483622,207,0.488619,03,13
DAB,London 2 0B02,London 2,223936000,51.594459,-0.129257,92,1.04713,0B,02
DAB,London 2 0B11,London 2,223936000,51.646963,-0.238974,144,0.25,0B,11
DAB,London 2 0B04,London 2,223936000,51.324006,0.520684,192,2,0B,04
DAB,London 2 0817,London 2,223936000,51.521504,-0.138879,27,0.709999,08,17
DAB,London 2 080D,London 2,223936000,51.263565,-0.086822,226,0.14,08,0D
DAB,London 2 0808,London 2,223936000,51.58316,-0.247792,46,0.003,08,08
DAB,London 2 0B06,London 2,223936000,51.40986,-0.085755,114,2,0B,06
DAB,London 2 0B01,London 2,223936000,51.424161,-0.074944,110,2.88403,0B,01
DAB,London 2 ,London 2,223936000,51.469253,0.260425,3,1e-05,,
DAB,London 2 0811,London 2,223936000,51.361981,-0.349183,24,0.003,08,11
DAB,London 2 0B03,London 2,223936000,51.228358,-0.605467,142,1.6613,0B,03
DAB,London 2 0B09,London 2,223936000,51.739903,0.097485,110,0.1,0B,09
DAB,London 2 0803,London 2,223936000,51.622949,-0.356487,125,0.003,08,03
DAB,London 2 0B07,London 2,223936000,51.728571,-0.426217,142,0.25,0B,07
DAB,London 2 1610,London 2,223936000,51.640531,-0.763678,156,0.01,16,10
DAB,London 2 0304,London 2,223936000,51.234232,-0.820719,179,0.08,03,04
DAB,London 2 0B14,London 2,223936000,51.317089,-0.09335,152,0.0081,0B,14
DAB,London 2 0812,London 2,223936000,51.319591,-0.372374,60,0.01,08,12
DAB,London 2 0801,London 2,223936000,51.13246,-0.23632,92,0.117268,08,01
DAB,London 2 0805,London 2,223936000,51.548667,-0.775255,85,0.079433,08,05
DAB,London 2 0B0F,London 2,223936000,51.615389,-0.448479,105,0.1,0B,0F
DAB,London 2 0B0C,London 2,223936000,51.915442,-0.184286,133,0.06,0B,0C
DAB,London 2 0B05,London 2,223936000,51.254494,-0.200986,234,1.44204,0B,05
DAB,London 2 0813,London 2,223936000,51.451704,-0.297446,40,0.003,08,13
DAB,London 2 080B,London 2,223936000,51.43569,-0.508094,16,0.003,08,0B
DAB,London 2 080F,London 2,223936000,51.320696,0.287702,219,4.5,08,0F
DAB,London 2 0313,London 2,223936000,51.877958,-0.483622,207,0.342033,03,13
DAB,London 3 0B02,London 3,218640000,51.594459,-0.129257,92,0.7,0B,02
DAB,London 3 0B12,London 3,218640000,51.323563,0.520373,191,0.900001,0B,12
DAB,London 3 0817,London 3,218640000,51.521504,-0.138879,27,0.8,08,17
DAB,London 3 080D,London 3,218640000,51.263565,-0.086822,226,0.14,08,0D
DAB,London 3 0316,London 3,218640000,51.6119,-0.734849,142,0.6,03,16
DAB,London 3 0B06,London 3,218640000,51.40986,-0.085755,114,2.5,0B,06
DAB,London 3 ,London 3,218640000,51.469253,0.260425,3,1e-05,,
DAB,London 3 0809,London 3,218640000,51.744172,-0.128729,122,1,08,09
DAB,London 3 0B03,London 3,218640000,51.228358,-0.605467,142,0.78179,0B,03
DAB,London 3 0B07,London 3,218640000,51.728571,-0.426217,142,0.244309,0B,07
DAB,London 3 0812,London 3,218640000,51.319591,-0.372374,60,0.01,08,12
DAB,London 3 0805,London 3,218640000,51.548667,-0.775255,85,0.025,08,05
